Name,id,nametype,Type of meteorite,Class of meteorite,Mass in gramms,fall,Fell or found ?,Year,reclat,reclong,GeoLocation
Tarbagatai,23878,Valid,Typical meteorite,L5,370,Found,Found: the meteorite's fall was not observed,1912,51.366670,107.383330,"(51.366670, 107.383330)"
Adelie Land,378,Valid,Typical meteorite,L5,1000,Found,Found: the meteorite's fall was not observed,1912,-67.183330,142.383330,"(-67.183330, 142.383330)"
Binda,5049,Valid,Typical meteorite,Eucrite-cm,5400,Found,Found: the meteorite's fall was not observed,1912,-34.316670,149.383330,"(-34.316670, 149.383330)"
Bishop Canyon,5058,Valid,Typical meteorite,"Iron, IVA",8600,Found,Found: the meteorite's fall was not observed,1912,38.000000,-108.500000,"(38.000000, -108.500000)"
Floydada,10114,Valid,Typical meteorite,"Iron, IIIAB",12500,Found,Found: the meteorite's fall was not observed,1912,33.983330,-101.283330,"(33.983330, -101.283330)"
Gretna,11201,Valid,Typical meteorite,L5,82000,Found,Found: the meteorite's fall was not observed,1912,39.933330,-99.216670,"(39.933330, -99.216670)"
Molong,16716,Valid,Typical meteorite,"Pallasite, PMG",104000,Found,Found: the meteorite's fall was not observed,1912,-33.283330,148.883330,"(-33.283330, 148.883330)"
Colomera,5404,Valid,Typical meteorite,"Iron, IIE",134000,Found,Found: the meteorite's fall was not observed,1912,37.433330,-3.650000,"(37.433330, -3.650000)"
Banswal,4937,Valid,Typical meteorite,L5,14,Fell,Fell: the meteorite's fall was observed ,1913,30.400000,78.200000,"(30.400000, 78.200000)"
Kamiomi,12240,Valid,Typical meteorite,H5,448,Fell,Fell: the meteorite's fall was observed ,1913,36.041670,139.956670,"(36.041670, 139.956670)"
Moore County,16736,Valid,Typical meteorite,Eucrite-cm,1880,Fell,Fell: the meteorite's fall was observed ,1913,35.416670,-79.383330,"(35.416670, -79.383330)"
Sakauchi,23103,Valid,Typical meteorite,Iron,4180,Fell,Fell: the meteorite's fall was observed ,1913,35.666670,136.300000,"(35.666670, 136.300000)"
Varpaisjärvi,24153,Valid,Typical meteorite,L6,2000,Found,Found: the meteorite's fall was not observed,1913,63.300000,27.733330,"(63.300000, 27.733330)"
Cookeville,5431,Valid,Typical meteorite,"Iron, IAB-ung",2300,Found,Found: the meteorite's fall was not observed,1913,36.166670,-85.516670,"(36.166670, -85.516670)"
Culbertson,5494,Valid,Typical meteorite,H4,5900,Found,Found: the meteorite's fall was not observed,1913,40.233330,-100.833330,"(40.233330, -100.833330)"
Burkett,5170,Valid,Typical meteorite,"Iron, IAB-MG",8400,Found,Found: the meteorite's fall was not observed,1913,32.033330,-99.250000,"(32.033330, -99.250000)"
Owens Valley,18061,Valid,Typical meteorite,"Iron, IIIAB",192800,Found,Found: the meteorite's fall was not observed,1913,37.466670,-118.000000,"(37.466670, -118.000000)"
Chinga,5353,Valid,Typical meteorite,"Iron, ungrouped",209400,Found,Found: the meteorite's fall was not observed,1913,51.058330,94.400000,"(51.058330, 94.400000)"
Mount Edith,16773,Valid,Typical meteorite,"Iron, IIIAB",326000,Found,Found: the meteorite's fall was not observed,1913,-22.500000,116.166670,"(-22.500000, 116.166670)"
Nyirábrany,17970,Valid,Typical meteorite,LL5,1100,Fell,Fell: the meteorite's fall was observed ,1914,47.550000,22.025000,"(47.550000, 22.025000)"
Kisvarsány,12325,Valid,Typical meteorite,L6,1550,Fell,Fell: the meteorite's fall was observed ,1914,48.166670,22.308330,"(48.166670, 22.308330)"
Ryechki,22791,Valid,Typical meteorite,L5,13000,Fell,Fell: the meteorite's fall was observed ,1914,51.133330,34.500000,"(51.133330, 34.500000)"
Saint-Sauveur,23101,Valid,Typical meteorite,EH5,14000,Fell,Fell: the meteorite's fall was observed ,1914,43.733330,1.383330,"(43.733330, 1.383330)"
Appley Bridge,2318,Valid,Typical meteorite,LL6,15000,Fell,Fell: the meteorite's fall was observed ,1914,53.583330,-2.716670,"(53.583330, -2.716670)"
Palinshih,18077,Valid,Typical meteorite,Iron,18000,Fell,Fell: the meteorite's fall was observed ,1914,43.483330,118.616670,"(43.483330, 118.616670)"
Kuttippuram,12384,Valid,Typical meteorite,L6,45000,Fell,Fell: the meteorite's fall was observed ,1914,10.833330,76.033330,"(10.833330, 76.033330)"
Cartoonkana,5283,Valid,Typical meteorite,L6,294,Found,Found: the meteorite's fall was not observed,1914,-29.750000,141.033330,"(-29.750000, 141.033330)"
Yandama,30347,Valid,Typical meteorite,L6,5800,Found,Found: the meteorite's fall was not observed,1914,-29.750000,141.033330,"(-29.750000, 141.033330)"
Lushton,14760,Valid,Typical meteorite,L6,6700,Found,Found: the meteorite's fall was not observed,1914,40.749720,-97.749720,"(40.749720, -97.749720)"
Kopjes Vlei,12345,Valid,Typical meteorite,"Iron, IIAB",13600,Found,Found: the meteorite's fall was not observed,1914,-29.300000,21.150000,"(-29.300000, 21.150000)"
Artracoona,2341,Valid,Typical meteorite,L6,20810,Found,Found: the meteorite's fall was not observed,1914,-29.066670,139.916670,"(-29.066670, 139.916670)"
Cratheús (1931),5466,Valid,Typical meteorite,"Iron, IVA",27500,Found,Found: the meteorite's fall was not observed,1914,-5.250000,-40.500000,"(-5.250000, -40.500000)"
Carraweena,5281,Valid,Typical meteorite,L3.9,31600,Found,Found: the meteorite's fall was not observed,1914,-29.233330,139.933330,"(-29.233330, 139.933330)"
Willow Creek,24276,Valid,Typical meteorite,"Iron, IIIE",51000,Found,Found: the meteorite's fall was not observed,1914,43.466670,-106.766670,"(43.466670, -106.766670)"
Karee Kloof,12259,Valid,Typical meteorite,"Iron, IAB-sLL",92100,Found,Found: the meteorite's fall was not observed,1914,-31.600000,25.800000,"(-31.600000, 25.800000)"
Ysleta,30375,Valid,Typical meteorite,"Iron, ungrouped",140700,Found,Found: the meteorite's fall was not observed,1914,31.650000,-106.183330,"(31.650000, -106.183330)"
Morasko,16741,Valid,Typical meteorite,"Iron, IAB-MG",290000,Found,Found: the meteorite's fall was not observed,1914,52.466670,16.900000,"(52.466670, 16.900000)"
Visuni,24189,Valid,Typical meteorite,H6,594,Fell,Fell: the meteorite's fall was observed ,1915,25.450000,70.000000,"(25.450000, 70.000000)"
Meester-Cornelis,15470,Valid,Typical meteorite,H5,24750,Fell,Fell: the meteorite's fall was observed ,1915,-6.233330,106.883330,"(-6.233330, 106.883330)"
Suwa,23764,Valid,Typical meteorite,Iron,203,Found,Found: the meteorite's fall was not observed,1915,36.033330,138.083330,"(36.033330, 138.083330)"
Chico Mountains,5348,Valid,Typical meteorite,"Iron, IIAB",212,Found,Found: the meteorite's fall was not observed,1915,29.000000,-103.250000,"(29.000000, -103.250000)"
Shiraiwa,23537,Valid,Typical meteorite,H4,950,Found,Found: the meteorite's fall was not observed,1915,39.500000,140.200000,"(39.500000, 140.200000)"
Naretha,16913,Valid,Typical meteorite,L4,5500,Found,Found: the meteorite's fall was not observed,1915,-31.000000,124.833330,"(-31.000000, 124.833330)"
Ilinskaya Stanitza,12023,Valid,Typical meteorite,"Iron, IIIAB",5621,Found,Found: the meteorite's fall was not observed,1915,51.233330,57.383330,"(51.233330, 57.383330)"
South Byron,23676,Valid,Typical meteorite,"Iron, ungrouped",6000,Found,Found: the meteorite's fall was not observed,1915,43.033330,-78.033330,"(43.033330, -78.033330)"
Uvalde,24137,Valid,Typical meteorite,H5,8200,Found,Found: the meteorite's fall was not observed,1915,29.200000,-99.766670,"(29.200000, -99.766670)"
Waingaromia,24198,Valid,Typical meteorite,"Iron, IIIAB",9200,Found,Found: the meteorite's fall was not observed,1915,-38.250000,178.083330,"(-38.250000, 178.083330)"
Albin (pallasite),455,Valid,Typical meteorite,"Pallasite, PMG",37600,Found,Found: the meteorite's fall was not observed,1915,41.500000,-104.100000,"(41.500000, -104.100000)"
Rosebud,22767,Valid,Typical meteorite,H5,54900,Found,Found: the meteorite's fall was not observed,1915,30.816670,-97.050000,"(30.816670, -97.050000)"
Gladstone (iron),10920,Valid,Typical meteorite,"Iron, IAB-MG",736600,Found,Found: the meteorite's fall was not observed,1915,-23.900000,151.300000,"(-23.900000, 151.300000)"
Rampurhat,22385,Valid,Typical meteorite,LL,100,Fell,Fell: the meteorite's fall was observed ,1916,24.166670,87.766670,"(24.166670, 87.766670)"
Renqiu,22589,Valid,Typical meteorite,L6,355,Fell,Fell: the meteorite's fall was observed ,1916,38.666670,116.133330,"(38.666670, 116.133330)"
Tomita,24023,Valid,Typical meteorite,L,600,Fell,Fell: the meteorite's fall was observed ,1916,34.500000,133.750000,"(34.500000, 133.750000)"
Baxter,4977,Valid,Typical meteorite,L6,611,Fell,Fell: the meteorite's fall was observed ,1916,36.750000,-93.500000,"(36.750000, -93.500000)"
Ekh Khera,7777,Valid,Typical meteorite,H6,840,Fell,Fell: the meteorite's fall was observed ,1916,28.266670,78.783330,"(28.266670, 78.783330)"
Sinai,23606,Valid,Typical meteorite,L6,1455,Fell,Fell: the meteorite's fall was observed ,1916,30.900000,32.483330,"(30.900000, 32.483330)"
Calivo,5200,Valid,Typical meteorite,Stone-uncl,2400,Fell,Fell: the meteorite's fall was observed ,1916,11.750000,122.333330,"(11.750000, 122.333330)"
Treysa,24050,Valid,Typical meteorite,"Iron, IIIAB-an",63000,Fell,Fell: the meteorite's fall was observed ,1916,50.916670,9.183330,"(50.916670, 9.183330)"
Boguslavka,5098,Valid,Typical meteorite,"Iron, IIAB",256000,Fell,Fell: the meteorite's fall was observed ,1916,44.550000,131.633330,"(44.550000, 131.633330)"
Sultanpur,23741,Valid,Typical meteorite,L/LL6,1710.5,Fell,Fell: the meteorite's fall was observed ,1916,25.933330,84.283330,"(25.933330, 84.283330)"
Pampa de Agua Blanca,18090,Valid,Typical meteorite,L6,10,Found,Found: the meteorite's fall was not observed,1916,-24.166670,-69.833330,"(-24.166670, -69.833330)"
Fillmore,10093,Valid,Typical meteorite,Iron,113,Found,Found: the meteorite's fall was not observed,1916,49.883333,-103.600000,"(49.883333, -103.600000)"
Okechobee,18001,Valid,Typical meteorite,L4,1000,Found,Found: the meteorite's fall was not observed,1916,26.683330,-80.800000,"(26.683330, -80.800000)"
Petropavlovka,18802,Valid,Typical meteorite,H4,1773,Found,Found: the meteorite's fall was not observed,1916,48.200000,43.733330,"(48.200000, 43.733330)"
Slaghek's Iron,23624,Valid,Typical meteorite,"Iron, IIIAB",1900,Found,Found: the meteorite's fall was not observed,1916,,,
Lost Creek,14712,Valid,Typical meteorite,H3.8,4018,Found,Found: the meteorite's fall was not observed,1916,39.124170,-98.167780,"(39.124170, -98.167780)"
Annaheim,2306,Valid,Typical meteorite,"Iron, IAB-sLL",13500,Found,Found: the meteorite's fall was not observed,1916,52.333330,-104.866670,"(52.333330, -104.866670)"
Angelica,2300,Valid,Typical meteorite,"Iron, IIIAB",14800,Found,Found: the meteorite's fall was not observed,1916,44.250000,-88.250000,"(44.250000, -88.250000)"
Mount Magnet,16780,Valid,Typical meteorite,"Iron, IAB-sHH",16600,Found,Found: the meteorite's fall was not observed,1916,-28.166670,118.500000,"(-28.166670, 118.500000)"
Cachari,5189,Valid,Typical meteorite,Eucrite-mmict,23500,Found,Found: the meteorite's fall was not observed,1916,-36.400000,-59.500000,"(-36.400000, -59.500000)"
Sediköy,23473,Valid,Typical meteorite,L6,240,Fell,Fell: the meteorite's fall was observed ,1917,38.300000,27.133330,"(38.300000, 27.133330)"
Garhi Yasin,10860,Valid,Typical meteorite,"Iron, IIE",380,Fell,Fell: the meteorite's fall was observed ,1917,27.883330,68.533330,"(27.883330, 68.533330)"
Independence,12028,Valid,Typical meteorite,L6,880,Fell,Fell: the meteorite's fall was observed ,1917,39.083330,-94.400000,"(39.083330, -94.400000)"
Troup,24054,Valid,Typical meteorite,L6,1020,Fell,Fell: the meteorite's fall was observed ,1917,32.166670,-95.100000,"(32.166670, -95.100000)"
Cranganore,5465,Valid,Typical meteorite,L6,1460,Fell,Fell: the meteorite's fall was observed ,1917,10.200000,76.266670,"(10.200000, 76.266670)"
Strathmore,23729,Valid,Typical meteorite,L6,13400,Fell,Fell: the meteorite's fall was observed ,1917,56.583330,-3.250000,"(56.583330, -3.250000)"
Nan Yang Pao,16903,Valid,Typical meteorite,L6,52900,Fell,Fell: the meteorite's fall was observed ,1917,35.666670,103.500000,"(35.666670, 103.500000)"
Colby (Wisconsin),5395,Valid,Typical meteorite,L6,104000,Fell,Fell: the meteorite's fall was observed ,1917,44.900000,-90.283330,"(44.900000, -90.283330)"
Silistra,55584,Valid,Typical meteorite,Achondrite-ung,0.15,Fell,Fell: the meteorite's fall was observed ,1917,44.116670,27.266670,"(44.116670, 27.266670)"
Ranchapur,22387,Valid,Typical meteorite,H4,290.39999999999998,Fell,Fell: the meteorite's fall was observed ,1917,23.983330,87.083330,"(23.983330, 87.083330)"
Tulia (b),24067,Valid,Typical meteorite,L6,4800,Found,Found: the meteorite's fall was not observed,1917,34.533330,-101.700000,"(34.533330, -101.700000)"
New Almelo,16951,Valid,Typical meteorite,L5,8000,Found,Found: the meteorite's fall was not observed,1917,39.666670,-100.000000,"(39.666670, -100.000000)"
Bluff (b),5088,Valid,Typical meteorite,L4,16000,Found,Found: the meteorite's fall was not observed,1917,29.863060,-96.926670,"(29.863060, -96.926670)"
Waterville,24219,Valid,Typical meteorite,"Iron, IAB-ung",37125,Found,Found: the meteorite's fall was not observed,1917,47.767778,-119.876389,"(47.767778, -119.876389)"
Tulia (a),24066,Valid,Typical meteorite,H3-4,86000,Found,Found: the meteorite's fall was not observed,1917,34.616670,-101.950000,"(34.616670, -101.950000)"
Pierceville (iron),18819,Valid,Typical meteorite,"Iron, IIIAB",100000,Found,Found: the meteorite's fall was not observed,1917,37.866670,-100.666670,"(37.866670, -100.666670)"
Youanmi,30373,Valid,Typical meteorite,"Iron, IIIAB",118400,Found,Found: the meteorite's fall was not observed,1917,-29.500000,118.750000,"(-29.500000, 118.750000)"
Pei Xian,18784,Valid,Typical meteorite,Iron,400000,Found,Found: the meteorite's fall was not observed,1917,34.700000,117.000000,"(34.700000, 117.000000)"
Plainview (1917),18841,Valid,Typical meteorite,H5,700000,Found,Found: the meteorite's fall was not observed,1917,34.116670,-101.783330,"(34.116670, -101.783330)"
Witklip Farm,24321,Valid,Typical meteorite,H5,22,Fell,Fell: the meteorite's fall was observed ,1918,-26.000000,30.000000,"(-26.000000, 30.000000)"
Tané,23801,Valid,Typical meteorite,L5,905,Fell,Fell: the meteorite's fall was observed ,1918,35.433330,136.233330,"(35.433330, 136.233330)"
Norfork,16994,Valid,Typical meteorite,"Iron, IIIAB",1050,Fell,Fell: the meteorite's fall was observed ,1918,36.216670,-92.266670,"(36.216670, -92.266670)"
Richardton,22599,Valid,Typical meteorite,H5,90000,Fell,Fell: the meteorite's fall was observed ,1918,46.883330,-102.316670,"(46.883330, -102.316670)"
Glasatovo,10926,Valid,Typical meteorite,H4,152000,Fell,Fell: the meteorite's fall was observed ,1918,57.350000,37.616670,"(57.350000, 37.616670)"
Saratov,23176,Valid,Typical meteorite,L4,200000,Fell,Fell: the meteorite's fall was observed ,1918,52.550000,46.550000,"(52.550000, 46.550000)"
Donnybrook,7709,Valid,Typical meteorite,Mesosiderite?,414,Found,Found: the meteorite's fall was not observed,1918,-33.616670,115.916670,"(-33.616670, 115.916670)"
Eustis,10065,Valid,Typical meteorite,H4,502,Found,Found: the meteorite's fall was not observed,1918,28.833330,-81.683330,"(28.833330, -81.683330)"
Logan,14677,Valid,Typical meteorite,H5,1315,Found,Found: the meteorite's fall was not observed,1918,36.583330,-100.200000,"(36.583330, -100.200000)"
Ogallala,17992,Valid,Typical meteorite,"Iron, IAB-sLL",3300,Found,Found: the meteorite's fall was not observed,1918,41.166670,-101.666670,"(41.166670, -101.666670)"
Wood's Mountain,24332,Valid,Typical meteorite,"Iron, IVA",3867,Found,Found: the meteorite's fall was not observed,1918,35.683330,-82.183330,"(35.683330, -82.183330)"
Barbacena,4940,Valid,Typical meteorite,"Iron, ungrouped",9026,Found,Found: the meteorite's fall was not observed,1918,-21.216670,-43.933330,"(-21.216670, -43.933330)"
Yenberrie,30361,Valid,Typical meteorite,"Iron, IAB-MG",132000,Found,Found: the meteorite's fall was not observed,1918,-14.250000,132.016670,"(-14.250000, 132.016670)"
Kimble County,12311,Valid,Typical meteorite,H6,153800,Found,Found: the meteorite's fall was not observed,1918,30.416670,-99.400000,"(30.416670, -99.400000)"
Thompson Brook,23972,Valid,Typical meteorite,"Iron, IAB-ung",76.599999999999994,Found,Found: the meteorite's fall was not observed,1918,-33.616670,115.916670,"(-33.616670, 115.916670)"
Cacak,5187,Valid,Typical meteorite,OC,212,Fell,Fell: the meteorite's fall was observed ,1919,43.838890,20.333330,"(43.838890, 20.333330)"
Adhi Kot,379,Valid,Typical meteorite,EH4,4239,Fell,Fell: the meteorite's fall was observed ,1919,32.100000,71.800000,"(32.100000, 71.800000)"
Raoyang,22394,Valid,Typical meteorite,L6,4910,Fell,Fell: the meteorite's fall was observed ,1919,38.200000,115.700000,"(38.200000, 115.700000)"
Rembang,22585,Valid,Typical meteorite,"Iron, IVA",10000,Fell,Fell: the meteorite's fall was observed ,1919,-6.733330,111.366670,"(-6.733330, 111.366670)"
Cumberland Falls,5496,Valid,Typical meteorite,Aubrite,17000,Fell,Fell: the meteorite's fall was observed ,1919,36.833330,-84.350000,"(36.833330, -84.350000)"
Bur-Gheluai,5169,Valid,Typical meteorite,H5,120000,Fell,Fell: the meteorite's fall was observed ,1919,5.000000,48.000000,"(5.000000, 48.000000)"
St. Mary's County,23091,Valid,Typical meteorite,LL3.3,24.3,Fell,Fell: the meteorite's fall was observed ,1919,38.166670,-76.383330,"(38.166670, -76.383330)"
Freda,10180,Valid,Typical meteorite,"Iron, IAB-sLH",268,Found,Found: the meteorite's fall was not observed,1919,46.383330,-101.233330,"(46.383330, -101.233330)"
Zaffra,30383,Valid,Typical meteorite,"Iron, IAB-MG",3000,Found,Found: the meteorite's fall was not observed,1919,35.000000,-94.750000,"(35.000000, -94.750000)"
Somervell County,23665,Valid,Typical meteorite,"Pallasite, PMG",11800,Found,Found: the meteorite's fall was not observed,1919,32.183330,-97.800000,"(32.183330, -97.800000)"
Anthony,2310,Valid,Typical meteorite,H5,20000,Found,Found: the meteorite's fall was not observed,1919,37.083330,-98.050000,"(37.083330, -98.050000)"
Lake Brown,12437,Valid,Typical meteorite,L6,23400,Found,Found: the meteorite's fall was not observed,1919,-31.000000,118.500000,"(-31.000000, 118.500000)"
Otchinjau,18041,Valid,Typical meteorite,"Iron, IVA",30000,Found,Found: the meteorite's fall was not observed,1919,-16.500000,14.000000,"(-16.500000, 14.000000)"
Signal Mountain,23592,Valid,Typical meteorite,"Iron, IVA",63500,Found,Found: the meteorite's fall was not observed,1919,32.500000,-115.500000,"(32.500000, -115.500000)"
Simmern,23603,Valid,Typical meteorite,H5,1222,Fell,Fell: the meteorite's fall was observed ,1920,49.983330,7.533330,"(49.983330, 7.533330)"
Atarra,4883,Valid,Typical meteorite,L4,1280,Fell,Fell: the meteorite's fall was observed ,1920,25.254170,80.625000,"(25.254170, 80.625000)"
Aguila Blanca,417,Valid,Typical meteorite,L,1440,Fell,Fell: the meteorite's fall was observed ,1920,-30.866670,-64.550000,"(-30.866670, -64.550000)"
Kushiike,12381,Valid,Typical meteorite,OC,4460,Fell,Fell: the meteorite's fall was observed ,1920,37.050000,138.383330,"(37.050000, 138.383330)"
Merua,15492,Valid,Typical meteorite,H5,71400,Fell,Fell: the meteorite's fall was observed ,1920,25.483330,81.983330,"(25.483330, 81.983330)"
Tuzla,24087,Valid,Typical meteorite,L6,236,Found,Found: the meteorite's fall was not observed,1920,44.016670,28.633330,"(44.016670, 28.633330)"
Morrill,16749,Valid,Typical meteorite,"Iron, IAB-an",1387,Found,Found: the meteorite's fall was not observed,1920,42.183330,-103.933330,"(42.183330, -103.933330)"
San Francisco Mountains,23124,Valid,Typical meteorite,"Iron, IVA",1700,Found,Found: the meteorite's fall was not observed,1920,35.000000,-112.000000,"(35.000000, -112.000000)"
Witchelina,24319,Valid,Typical meteorite,H4,3637,Found,Found: the meteorite's fall was not observed,1920,-30.000000,138.000000,"(-30.000000, 138.000000)"
Chinguetti,5354,Valid,Typical meteorite,Mesosiderite-B1,4050,Found,Found: the meteorite's fall was not observed,1920,20.250000,-12.683330,"(20.250000, -12.683330)"
Mayodan,15452,Valid,Typical meteorite,"Iron, IIAB",15400,Found,Found: the meteorite's fall was not observed,1920,36.383330,-79.866670,"(36.383330, -79.866670)"
Wu-chu-mu-ch'in,24341,Valid,Typical meteorite,"Iron, IAB-ung",68860,Found,Found: the meteorite's fall was not observed,1920,45.500000,118.000000,"(45.500000, 118.000000)"
Unter-Mässing,24124,Valid,Typical meteorite,"Iron, IIC",80000,Found,Found: the meteorite's fall was not observed,1920,49.090280,11.333330,"(49.090280, 11.333330)"
Hoba,11890,Valid,Typical meteorite,"Iron, IVB",60000000,Found,Found: the meteorite's fall was not observed,1920,-19.583330,17.916670,"(-19.583330, 17.916670)"
Haripura,11829,Valid,Typical meteorite,CM2,315,Fell,Fell: the meteorite's fall was observed ,1921,28.383330,75.783330,"(28.383330, 75.783330)"
Beyrout,5035,Valid,Typical meteorite,LL3.8,1100,Fell,Fell: the meteorite's fall was observed ,1921,33.883330,35.500000,"(33.883330, 35.500000)"
Sharps,23525,Valid,Typical meteorite,H3.4,1265,Fell,Fell: the meteorite's fall was observed ,1921,37.833330,-76.700000,"(37.833330, -76.700000)"
Samelia,23115,Valid,Typical meteorite,"Iron, IIIAB",2462,Fell,Fell: the meteorite's fall was observed ,1921,25.666670,74.866670,"(25.666670, 74.866670)"
Pitts,18837,Valid,Typical meteorite,"Iron, IAB-ung",3760,Fell,Fell: the meteorite's fall was observed ,1921,31.950000,-83.516670,"(31.950000, -83.516670)"
Rose City,22766,Valid,Typical meteorite,H5,10600,Fell,Fell: the meteorite's fall was observed ,1921,44.516670,-83.950000,"(44.516670, -83.950000)"
Tuan Tuc,24060,Valid,Typical meteorite,L6,13100,Fell,Fell: the meteorite's fall was observed ,1921,9.666670,105.666670,"(9.666670, 105.666670)"
Shikarpur,23534,Valid,Typical meteorite,L6,3679.7,Fell,Fell: the meteorite's fall was observed ,1921,25.850000,87.577500,"(25.850000, 87.577500)"
Kamioka,12239,Valid,Typical meteorite,H4,30,Found,Found: the meteorite's fall was not observed,1921,39.516670,140.366670,"(39.516670, 140.366670)"
Cold Bay,5396,Valid,Typical meteorite,"Pallasite, PES",320,Found,Found: the meteorite's fall was not observed,1921,55.183330,-162.550000,"(55.183330, -162.550000)"
Coolamon,5433,Valid,Typical meteorite,L6,393,Found,Found: the meteorite's fall was not observed,1921,-34.816670,147.133330,"(-34.816670, 147.133330)"
El Qoseir,7815,Valid,Typical meteorite,"Iron, ungrouped",2405,Found,Found: the meteorite's fall was not observed,1921,26.283330,34.250000,"(26.283330, 34.250000)"
Franklin,10178,Valid,Typical meteorite,H5,9062,Found,Found: the meteorite's fall was not observed,1921,36.716670,-86.566670,"(36.716670, -86.566670)"
Vaalbult,24141,Valid,Typical meteorite,"Iron, IAB-MG",11800,Found,Found: the meteorite's fall was not observed,1921,-29.750000,22.500000,"(-29.750000, 22.500000)"
Milly Milly,16688,Valid,Typical meteorite,"Iron, IIIAB",26500,Found,Found: the meteorite's fall was not observed,1921,-26.116670,116.666670,"(-26.116670, 116.666670)"
Uegit,24105,Valid,Typical meteorite,"Iron, IIIAB",252000,Found,Found: the meteorite's fall was not observed,1921,3.816670,43.333330,"(3.816670, 43.333330)"
Santa Luzia,23166,Valid,Typical meteorite,"Iron, IIAB",1918000,Found,Found: the meteorite's fall was not observed,1921,-16.266670,-47.950000,"(-16.266670, -47.950000)"
Navajo,16926,Valid,Typical meteorite,"Iron, IIAB",2184000,Found,Found: the meteorite's fall was not observed,1921,35.333330,-109.500000,"(35.333330, -109.500000)"
Patti,18118,Valid,Typical meteorite,Iron,12,Fell,Fell: the meteorite's fall was observed ,1922,38.133330,14.966670,"(38.133330, 14.966670)"
Baldwyn,4926,Valid,Typical meteorite,L6,345,Fell,Fell: the meteorite's fall was observed ,1922,34.500000,-88.666670,"(34.500000, -88.666670)"
Nagai,16890,Valid,Typical meteorite,L6,1810,Fell,Fell: the meteorite's fall was observed ,1922,38.121670,140.061670,"(38.121670, 140.061670)"
Hedeskoga,11869,Valid,Typical meteorite,H5,3500,Fell,Fell: the meteorite's fall was observed ,1922,55.466670,13.783330,"(55.466670, 13.783330)"
Florence,10111,Valid,Typical meteorite,H3,3640,Fell,Fell: the meteorite's fall was observed ,1922,30.833330,-97.766670,"(30.833330, -97.766670)"
Tjerebon,24012,Valid,Typical meteorite,L5,16500,Fell,Fell: the meteorite's fall was observed ,1922,-6.666670,106.583330,"(-6.666670, 106.583330)"
Elsinora,10027,Valid,Typical meteorite,H5,1797,Found,Found: the meteorite's fall was not observed,1922,-29.450000,143.600000,"(-29.450000, 143.600000)"
Morden,16743,Valid,Typical meteorite,"Iron, IAB?",2426,Found,Found: the meteorite's fall was not observed,1922,-30.500000,142.333330,"(-30.500000, 142.333330)"
Mesa Verde Park,15494,Valid,Typical meteorite,"Iron, IAB-ung",3500,Found,Found: the meteorite's fall was not observed,1922,37.166670,-108.500000,"(37.166670, -108.500000)"
Dungannon,7747,Valid,Typical meteorite,"Iron, IAB-MG",13000,Found,Found: the meteorite's fall was not observed,1922,36.850000,-82.450000,"(36.850000, -82.450000)"
New Baltimore,16952,Valid,Typical meteorite,"Iron, ungrouped",20000,Found,Found: the meteorite's fall was not observed,1922,40.000000,-78.850000,"(40.000000, -78.850000)"
Glasgow,10927,Valid,Typical meteorite,"Iron, IIIAB",20400,Found,Found: the meteorite's fall was not observed,1922,37.016670,-85.916670,"(37.016670, -85.916670)"
Tieraco Creek,23987,Valid,Typical meteorite,"Iron, IIIAB",41700,Found,Found: the meteorite's fall was not observed,1922,-26.333330,118.333330,"(-26.333330, 118.333330)"
Piedade do Bagre,18817,Valid,Typical meteorite,"Iron, ungrouped",59000,Found,Found: the meteorite's fall was not observed,1922,-18.941670,-44.983330,"(-18.941670, -44.983330)"
Odessa (iron),17985,Valid,Typical meteorite,"Iron, IAB-MG",1600000,Found,Found: the meteorite's fall was not observed,1922,31.716670,-102.400000,"(31.716670, -102.400000)"
Birni N'konni,5056,Valid,Typical meteorite,H4,560,Fell,Fell: the meteorite's fall was observed ,1923,13.766670,5.300000,"(13.766670, 5.300000)"
Ashdon,2346,Valid,Typical meteorite,L6,1300,Fell,Fell: the meteorite's fall was observed ,1923,52.050000,0.300000,"(52.050000, 0.300000)"
Holetta,11895,Valid,Typical meteorite,Stone-uncl,1415,Fell,Fell: the meteorite's fall was observed ,1923,9.066670,38.416670,"(9.066670, 38.416670)"
Serra de Magé,23502,Valid,Typical meteorite,Eucrite-cm,1800,Fell,Fell: the meteorite's fall was observed ,1923,-8.383330,-36.766670,"(-8.383330, -36.766670)"
Nakhon Pathom,16899,Valid,Typical meteorite,L6,23200,Fell,Fell: the meteorite's fall was observed ,1923,13.733330,100.083330,"(13.733330, 100.083330)"
Montferré,16727,Valid,Typical meteorite,H5,149000,Fell,Fell: the meteorite's fall was observed ,1923,43.390560,1.962500,"(43.390560, 1.962500)"
Allen,2277,Valid,Typical meteorite,H4,1407,Found,Found: the meteorite's fall was not observed,1923,33.100000,-96.700000,"(33.100000, -96.700000)"
Goodland,10945,Valid,Typical meteorite,L4,3628,Found,Found: the meteorite's fall was not observed,1923,39.350000,-101.666670,"(39.350000, -101.666670)"
Newport,16962,Valid,Typical meteorite,"Pallasite, PMG",5600,Found,Found: the meteorite's fall was not observed,1923,35.600000,-91.266670,"(35.600000, -91.266670)"
